Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
"SX2973150A", 0.208, 1,    128.577,  -43.6,    1.0707, 2,    128.585,  136.4,    1.0707, 0, 0, 0, 0, 0, 0, 0, 0
"SX3066804A", 0.208, 1,    128.088,  -43.6,    1.0666, 2,    128.096,  136.4,    1.0667, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879067A", 0.208, 1,    131.335,  -44.6,    1.0936, 2,    131.342,  135.4,    1.0937, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710530B", 0.208, 1,    63.1612, -176.4,   0.52595, 2,    63.1649,    3.6,   0.52598, 0, 0, 0, 0, 0, 0, 0, 0
"SX2748781A", 0.208, 1,    118.282,  -40.7,   0.98496, 2,    118.289,  139.2,   0.98501, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197654A", 0.208, 1,     128.02,  -43.7,     1.066, 2,    128.027,  136.3,    1.0661, 0, 0, 0, 0, 0, 0, 0, 0
"SX2954361B", 0.208, 1,    62.6203, -176.5,   0.52145, 2,    62.6238,    3.5,   0.52148, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935547B", 0.208, 1,    62.7544, -176.5,   0.52257, 2,    62.7579,    3.5,    0.5226, 0, 0, 0, 0, 0, 0, 0, 0
"SX3215385A", 0.208, 1,    117.665,  -40.6,   0.97982, 2,    117.672,  139.4,   0.97987, 0, 0, 0, 0, 0, 0, 0, 0
"SX3215385B", 0.208, 1,     69.634, -173.2,   0.57985, 2,    69.6379,    6.8,   0.57989, 0, 0, 0, 0, 0, 0, 0, 0
"SX3215385C", 0.208, 1,    116.905,   81.4,   0.97348, 2,    116.911,  -98.6,   0.97354, 0, 0, 0, 0, 0, 0, 0, 0
"SX2841622A", 0.208, 1,    131.592,  -44.7,    1.0958, 2,    131.599,  135.3,    1.0959, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879062C", 0.208, 1,      117.3,   79.7,   0.97678, 2,    117.307, -100.3,   0.97684, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917255C", 0.208, 1,     121.34,   78.7,    1.0104, 2,    121.347, -101.3,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160862C", 0.208, 1,    122.649,   79.1,    1.0213, 2,    122.656, -100.9,    1.0214, 0, 0, 0, 0, 0, 0, 0, 0
"SX3067447A", 0.208, 1,    119.391,  -40.1,   0.99419, 2,    119.398,  139.9,   0.99424, 0, 0, 0, 0, 0, 0, 0, 0
"SX3179637C", 0.208, 1,     120.97,   83.4,    1.0073, 2,    120.977,  -96.6,    1.0074, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822867B", 0.208, 1,    61.3518, -176.2,   0.51089, 2,    61.3553,    3.8,   0.51092, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766741A", 0.208, 1,    131.354,  -44.9,    1.0938, 2,    131.361,  135.0,    1.0939, 0, 0, 0, 0, 0, 0, 0, 0
"SX2897807B", 0.208, 1,    62.0219, -176.1,   0.51647, 2,    62.0255,    3.9,    0.5165, 0, 0, 0, 0, 0, 0, 0, 0
"SX2823611A", 0.208, 1,    125.434,  -33.9,    1.0445, 2,    125.442,  146.1,    1.0446, 0, 0, 0, 0, 0, 0, 0, 0
"SX3141398A", 0.208, 1,    129.023,  -45.1,    1.0744, 2,     129.03,  134.9,    1.0745, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235251C", 0.208, 1,    117.969,   81.8,   0.98235, 2,    117.976,  -98.2,   0.98241, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935551C", 0.208, 1,    117.239,   79.7,   0.97627, 2,    117.246, -100.3,   0.97633, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235252B", 0.208, 1,    61.3041, -176.1,   0.51049, 2,    61.3076,    3.9,   0.51052, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917328B", 0.208, 1,    64.0353, -172.8,   0.53323, 2,    64.0389,    7.2,   0.53326, 0, 0, 0, 0, 0, 0, 0, 0
"SX2989565A", 0.208, 1,    121.756,  -38.7,    1.0139, 2,    121.763,  141.3,    1.0139, 0, 0, 0, 0, 0, 0, 0, 0
"SX2692655C", 0.208, 1,    122.222,   79.7,    1.0178, 2,    122.229, -100.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861219B", 0.208, 1,    62.6594, -173.5,   0.52178, 2,     62.663,    6.5,   0.52181, 0, 0, 0, 0, 0, 0, 0, 0
"SX2674051A", 0.208, 1,    121.977,  -38.7,    1.0157, 2,    121.984,  141.3,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0
"SX2804249C", 0.208, 1,    118.452,   80.8,   0.98637, 2,    118.459,  -99.2,   0.98643, 0, 0, 0, 0, 0, 0, 0, 0
"SX3030205C", 0.208, 1,    126.349,   80.0,    1.0521, 2,    126.356, -100.0,    1.0522, 0, 0, 0, 0, 0, 0, 0, 0
"SX3085395A", 0.208, 1,    120.976,  -42.2,    1.0074, 2,    120.983,  137.8,    1.0074, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767409B", 0.208, 1,    62.7624, -173.4,   0.52263, 2,     62.766,    6.6,   0.52266, 0, 0, 0, 0, 0, 0, 0, 0
"SX3217064B", 0.208, 1,    62.7549, -173.4,   0.52257, 2,    62.7585,    6.6,    0.5226, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729405B", 0.208, 1,    76.4654, -173.9,   0.63674, 2,    76.4698,    6.1,   0.63678, 0, 0, 0, 0, 0, 0, 0, 0
"SX3179699B", 0.208, 1,    76.2327, -173.9,    0.6348, 2,     76.237,    6.1,   0.63484, 0, 0, 0, 0, 0, 0, 0, 0
"SX2898526C", 0.208, 1,    119.826,   80.1,   0.99781, 2,    119.833,  -99.9,   0.99787, 0, 0, 0, 0, 0, 0, 0, 0
"SX2674052C", 0.208, 1,    118.516,   79.9,    0.9869, 2,    118.523, -100.1,   0.98696, 0, 0, 0, 0, 0, 0, 0, 0
"SX2851933A", 0.208, 1,    129.346,  -45.0,    1.0771, 2,    129.354,  135.0,    1.0771, 0, 0, 0, 0, 0, 0, 0, 0
"SX2851933B", 0.208, 1,    63.1152, -175.8,   0.52557, 2,    63.1188,    4.2,    0.5256, 0, 0, 0, 0, 0, 0, 0, 0
"SX2851933C", 0.208, 1,    109.748,   75.4,   0.91389, 2,    109.754, -104.6,   0.91394, 0, 0, 0, 0, 0, 0, 0, 0
"SX2860492C", 0.208, 1,    118.217,   81.2,   0.98442, 2,    118.224,  -98.8,   0.98447, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197645A", 0.208, 1,    119.666,  -42.5,   0.99648, 2,    119.673,  137.5,   0.99654, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048211A", 0.208, 1,     119.33,  -42.5,   0.99368, 2,    119.337,  137.5,   0.99374, 0, 0, 0, 0, 0, 0, 0, 0
"SX2804253A", 0.208, 1,    121.412,  -42.0,     1.011, 2,    121.419,  138.0,    1.0111, 0, 0, 0, 0, 0, 0, 0, 0
"SX3178981B", 0.208, 1,    74.4323, -174.9,   0.61981, 2,    74.4365,    5.1,   0.61985, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785525C", 0.208, 1,    118.084,   81.8,    0.9833, 2,     118.09,  -98.2,   0.98336, 0, 0, 0, 0, 0, 0, 0, 0
"SX2860483B", 0.208, 1,    61.2552, -176.7,   0.51008, 2,    61.2587,    3.3,   0.51011, 0, 0, 0, 0, 0, 0, 0, 0
"SX3141397B", 0.208, 1,     61.254, -176.7,   0.51007, 2,    61.2575,    3.3,    0.5101, 0, 0, 0, 0, 0, 0, 0, 0
"SX3253995C", 0.208, 1,    113.187,   75.2,   0.94253, 2,    113.194, -104.8,   0.94258, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710536A", 0.208, 1,    130.554,  -45.3,    1.0871, 2,    130.561,  134.7,    1.0872, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197638A", 0.208, 1,    130.585,  -45.3,    1.0874, 2,    130.592,  134.7,    1.0875, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935557A", 0.208, 1,    130.307,  -45.3,    1.0851, 2,    130.315,  134.7,    1.0852, 0, 0, 0, 0, 0, 0, 0, 0
"SX2673311A", 0.208, 1,    130.577,  -45.3,    1.0873, 2,    130.584,  134.7,    1.0874, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729413A", 0.208, 1,    131.285,  -45.2,    1.0932, 2,    131.293,  134.8,    1.0933, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122848C", 0.208, 1,    112.837,   75.2,   0.93961, 2,    112.844, -104.8,   0.93967, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973169A", 0.208, 1,    129.724,  -45.4,    1.0802, 2,    129.731,  134.5,    1.0803, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822868A", 0.208, 1,    129.449,  -45.0,    1.0779, 2,    129.457,  135.0,     1.078, 0, 0, 0, 0, 0, 0, 0, 0
"SX2860493A", 0.208, 1,    129.234,  -45.0,    1.0762, 2,    129.241,  135.0,    1.0762, 0, 0, 0, 0, 0, 0, 0, 0
"SX3178976A", 0.208, 1,    129.727,  -45.4,    1.0803, 2,    129.734,  134.5,    1.0803, 0, 0, 0, 0, 0, 0, 0, 0
"SX2673317A", 0.208, 1,    129.105,  -45.0,    1.0751, 2,    129.112,  135.0,    1.0751, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729428A", 0.208, 1,    129.236,  -45.0,    1.0762, 2,    129.244,  135.0,    1.0762, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973159A", 0.208, 1,    129.192,  -45.0,    1.0758, 2,      129.2,  135.0,    1.0759, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254216A", 0.208, 1,    128.348,  -45.1,    1.0688, 2,    128.356,  134.9,    1.0688, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973180B", 0.208, 1,    60.6715, -176.3,   0.50522, 2,    60.6749,    3.7,   0.50525, 0, 0, 0, 0, 0, 0, 0, 0
"SX3066816A", 0.208, 1,     129.43,  -45.0,    1.0778, 2,    129.437,  135.0,    1.0778, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216351A", 0.208, 1,    129.228,  -45.0,    1.0761, 2,    129.235,  135.0,    1.0762, 0, 0, 0, 0, 0, 0, 0, 0
"SX2841635A", 0.208, 1,    131.667,  -44.7,    1.0964, 2,    131.674,  135.2,    1.0965, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254217C", 0.208, 1,    111.516,   75.3,   0.92861, 2,    111.522, -104.7,   0.92867, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822870C", 0.208, 1,    111.635,   75.3,   0.92961, 2,    111.642, -104.7,   0.92966, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766725C", 0.208, 1,    111.634,   75.3,    0.9296, 2,    111.641, -104.7,   0.92965, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879078A", 0.208, 1,    129.441,  -45.0,    1.0779, 2,    129.448,  135.0,    1.0779, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048221A", 0.208, 1,    129.219,  -45.0,     1.076, 2,    129.226,  135.0,    1.0761, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879092C", 0.208, 1,    109.772,   75.3,   0.91409, 2,    109.778, -104.7,   0.91414, 0, 0, 0, 0, 0, 0, 0, 0
"SX2691954B", 0.208, 1,    73.1637, -175.1,   0.60925, 2,    73.1678,    4.9,   0.60928, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104135A", 0.208, 1,     118.27,  -42.5,   0.98485, 2,    118.277,  137.5,   0.98491, 0, 0, 0, 0, 0, 0, 0, 0
"SX2991943C", 0.208, 1,    117.261,   81.1,   0.97645, 2,    117.268,  -98.9,   0.97651, 0, 0, 0, 0, 0, 0, 0, 0
"SX3233353A", 0.208, 1,    130.737,  -45.3,    1.0887, 2,    130.745,  134.7,    1.0887, 0, 0, 0, 0, 0, 0, 0, 0
"SX3141403A", 0.208, 1,    130.693,  -45.3,    1.0883, 2,    130.701,  134.7,    1.0884, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785546A", 0.208, 1,    130.661,  -45.3,     1.088, 2,    130.668,  134.7,    1.0881, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879087A", 0.208, 1,    130.927,  -45.3,    1.0903, 2,    130.935,  134.7,    1.0903, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785531A", 0.208, 1,    131.018,  -45.3,     1.091, 2,    131.025,  134.7,    1.0911, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216358A", 0.208, 1,    130.753,  -45.3,    1.0888, 2,     130.76,  134.7,    1.0889, 0, 0, 0, 0, 0, 0, 0, 0
"SX2748139B", 0.208, 1,    62.1934, -176.6,    0.5179, 2,     62.197,    3.4,   0.51792, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935559A", 0.208, 1,    117.749,  -42.5,   0.98052, 2,    117.756,  137.5,   0.98058, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048231B", 0.208, 1,    73.3619, -175.0,    0.6109, 2,    73.3661,    5.0,   0.61093, 0, 0, 0, 0, 0, 0, 0, 0
"SX2691959B", 0.208, 1,    74.0068, -175.2,   0.61627, 2,     74.011,    4.8,    0.6163, 0, 0, 0, 0, 0, 0, 0, 0
"SX2731712B", 0.208, 1,     62.563, -176.3,   0.52097, 2,    62.5666,    3.7,     0.521, 0, 0, 0, 0, 0, 0, 0, 0
"SX3010580B", 0.208, 1,    62.6896, -176.3,   0.52203, 2,    62.6931,    3.7,   0.52206, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216361B", 0.208, 1,    62.6188, -176.4,   0.52144, 2,    62.6223,    3.6,   0.52147, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879089C", 0.208, 1,    109.448,   74.9,   0.91139, 2,    109.454, -105.1,   0.91145, 0, 0, 0, 0, 0, 0, 0, 0
"SX3232301C", 0.208, 1,    107.838,   74.4,   0.89798, 2,    107.845, -105.6,   0.89804, 0, 0, 0, 0, 0, 0, 0, 0
"SX2763811C", 0.208, 1,    107.746,   74.3,   0.89721, 2,    107.752, -105.7,   0.89727, 0, 0, 0, 0, 0, 0, 0, 0
"SX2970258C", 0.208, 1,    108.974,   74.3,   0.90745, 2,    108.981, -105.7,    0.9075, 0, 0, 0, 0, 0, 0, 0, 0
"SX2763812C", 0.208, 1,    107.709,   74.3,   0.89691, 2,    107.716, -105.7,   0.89697, 0, 0, 0, 0, 0, 0, 0, 0
"SX3101194C", 0.208, 1,    107.633,   74.3,   0.89628, 2,    107.639, -105.7,   0.89633, 0, 0, 0, 0, 0, 0, 0, 0
"SX2916625B", 0.208, 1,    73.8168, -175.0,   0.61468, 2,     73.821,    5.0,   0.61472, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955047A", 0.208, 1,    118.784,  -40.8,   0.98914, 2,    118.791,  139.2,    0.9892, 0, 0, 0, 0, 0, 0, 0, 0
"SX3066830B", 0.208, 1,    61.1461, -176.7,   0.50917, 2,    61.1496,    3.3,    0.5092, 0, 0, 0, 0, 0, 0, 0, 0
"SX2673343B", 0.208, 1,     61.319, -176.7,   0.51061, 2,    61.3225,    3.3,   0.51064, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766748A", 0.208, 1,     130.82,  -45.3,    1.0894, 2,    130.827,  134.7,    1.0894, 0, 0, 0, 0, 0, 0, 0, 0
"SX2897801A", 0.208, 1,    131.029,  -44.9,    1.0911, 2,    131.037,  135.1,    1.0912, 0, 0, 0, 0, 0, 0, 0, 0
"SX2897805A", 0.208, 1,    131.436,  -44.9,    1.0945, 2,    131.443,  135.1,    1.0946, 0, 0, 0, 0, 0, 0, 0, 0
"SX3086098A", 0.208, 1,    123.857,  -34.7,    1.0314, 2,    123.865,  145.3,    1.0314, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104155C", 0.208, 1,    116.863,   79.7,   0.97314, 2,     116.87, -100.3,    0.9732, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710543C", 0.208, 1,    110.187,   74.6,   0.91754, 2,    110.193, -105.4,    0.9176, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861197C", 0.208, 1,      121.6,   78.7,    1.0126, 2,    121.607, -101.3,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0
"SX2992657A", 0.208, 1,    122.197,  -37.7,    1.0176, 2,    122.204,  142.3,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254237A", 0.208, 1,    119.566,  -39.6,   0.99565, 2,    119.573,  140.4,   0.99571, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710544A", 0.208, 1,    128.622,  -45.1,    1.0711, 2,     128.63,  134.9,    1.0711, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917359A", 0.208, 1,    122.434,  -37.7,    1.0195, 2,    122.441,  142.3,    1.0196, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122847A", 0.208, 1,    130.879,  -45.3,    1.0898, 2,    130.886,  134.7,    1.0899, 0, 0, 0, 0, 0, 0, 0, 0
"SX3029520B", 0.208, 1,    60.8569, -176.3,   0.50677, 2,    60.8604,    3.7,   0.50679, 0, 0, 0, 0, 0, 0, 0, 0
"SX3150961C", 0.208, 1,    120.528,   78.5,    1.0037, 2,    120.535, -101.5,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"SX2684420B", 0.208, 1,    61.1736, -176.8,    0.5094, 2,    61.1771,    3.2,   0.50943, 0, 0, 0, 0, 0, 0, 0, 0
"SX2685809A", 0.208, 1,    133.047,  -44.6,    1.1079, 2,    133.055,  135.4,     1.108, 0, 0, 0, 0, 0, 0, 0, 0
"SX3097861C", 0.208, 1,    119.845,   77.1,   0.99797, 2,    119.852, -102.9,   0.99803, 0, 0, 0, 0, 0, 0, 0, 0
"SX2798067B", 0.208, 1,    60.8864, -174.8,   0.50701, 2,    60.8899,    5.2,   0.50704, 0, 0, 0, 0, 0, 0, 0, 0
"SX2929261A", 0.208, 1,     132.14,  -44.7,    1.1003, 2,    132.147,  135.3,    1.1004, 0, 0, 0, 0, 0, 0, 0, 0
"SX2891575C", 0.208, 1,     121.23,   83.3,    1.0095, 2,    121.237,  -96.7,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0
"SX2685805A", 0.208, 1,    130.232,  -45.4,    1.0845, 2,     130.24,  134.6,    1.0845, 0, 0, 0, 0, 0, 0, 0, 0
"SX3225319B", 0.208, 1,    71.5804, -175.3,   0.59606, 2,    71.5844,    4.7,    0.5961, 0, 0, 0, 0, 0, 0, 0, 0
"SX2925506C", 0.208, 1,    110.211,   74.6,   0.91775, 2,    110.218, -105.4,    0.9178, 0, 0, 0, 0, 0, 0, 0, 0
"SX2983432A", 0.208, 1,    131.912,  -44.7,    1.0984, 2,    131.919,  135.3,    1.0985, 0, 0, 0, 0, 0, 0, 0, 0
"SX2948732B", 0.208, 1,     62.151, -176.6,   0.51754, 2,    62.1546,    3.4,   0.51757, 0, 0, 0, 0, 0, 0, 0, 0
"SX2911069B", 0.208, 1,    62.1531, -176.6,   0.51756, 2,    62.1567,    3.4,   0.51759, 0, 0, 0, 0, 0, 0, 0, 0
"SX2724120C", 0.208, 1,    117.996,   81.8,   0.98258, 2,    118.003,  -98.2,   0.98263, 0, 0, 0, 0, 0, 0, 0, 0
"SX2858175A", 0.208, 1,    128.673,  -45.6,    1.0715, 2,     128.68,  134.4,    1.0715, 0, 0, 0, 0, 0, 0, 0, 0
"SX3251807A", 0.208, 1,    128.427,  -45.6,    1.0694, 2,    128.435,  134.4,    1.0695, 0, 0, 0, 0, 0, 0, 0, 0
"SX3231269B", 0.208, 1,    62.1516, -176.6,   0.51755, 2,    62.1551,    3.4,   0.51758, 0, 0, 0, 0, 0, 0, 0, 0
"SX3081380A", 0.208, 1,    122.957,  -36.9,    1.0239, 2,    122.964,  143.1,    1.0239, 0, 0, 0, 0, 0, 0, 0, 0
"SX3139103A", 0.208, 1,    128.552,  -45.6,    1.0705, 2,     128.56,  134.4,    1.0705, 0, 0, 0, 0, 0, 0, 0, 0
"SX2876814A", 0.208, 1,    130.493,  -45.4,    1.0866, 2,    130.501,  134.6,    1.0867, 0, 0, 0, 0, 0, 0, 0, 0
"SX3120503A", 0.208, 1,    128.624,  -45.6,    1.0711, 2,    128.631,  134.4,    1.0711, 0, 0, 0, 0, 0, 0, 0, 0
"SX3120504A", 0.208, 1,    128.617,  -45.6,     1.071, 2,    128.624,  134.4,    1.0711, 0, 0, 0, 0, 0, 0, 0, 0
"SX2875754C", 0.208, 1,    118.607,   80.1,   0.98766, 2,    118.614,  -99.9,   0.98772, 0, 0, 0, 0, 0, 0, 0, 0
"SX3195327A", 0.208, 1,    128.769,  -45.6,    1.0723, 2,    128.776,  134.4,    1.0723, 0, 0, 0, 0, 0, 0, 0, 0
"SX2763407C", 0.208, 1,    122.089,   83.5,    1.0167, 2,    122.096,  -96.5,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"SX2688692B", 0.208, 1,    69.0515, -172.9,     0.575, 2,    69.0554,    7.1,   0.57504, 0, 0, 0, 0, 0, 0, 0, 0
"SX2688693C", 0.208, 1,    118.111,   81.0,   0.98353, 2,    118.118,  -99.0,   0.98359, 0, 0, 0, 0, 0, 0, 0, 0
"SX2913406B", 0.208, 1,    60.6084, -176.3,    0.5047, 2,    60.6118,    3.7,   0.50472, 0, 0, 0, 0, 0, 0, 0, 0
"SX2989571A", 0.208, 1,    128.593,  -45.6,    1.0708, 2,    128.601,  134.4,    1.0709, 0, 0, 0, 0, 0, 0, 0, 0
"SX2764411C", 0.208, 1,    121.208,   83.3,    1.0093, 2,    121.215,  -96.7,    1.0094, 0, 0, 0, 0, 0, 0, 0, 0
"SX3119793B", 0.208, 1,    74.2003, -175.0,   0.61788, 2,    74.2045,    5.0,   0.61791, 0, 0, 0, 0, 0, 0, 0, 0
"SX3251808A", 0.208, 1,    128.911,  -45.6,    1.0735, 2,    128.919,  134.4,    1.0735, 0, 0, 0, 0, 0, 0, 0, 0
"SX3027133A", 0.208, 1,    130.676,  -45.3,    1.0882, 2,    130.683,  134.7,    1.0882, 0, 0, 0, 0, 0, 0, 0, 0
"SX2857591A", 0.208, 1,    130.894,  -45.3,      1.09, 2,    130.901,  134.7,      1.09, 0, 0, 0, 0, 0, 0, 0, 0
"SX2726983A", 0.208, 1,     128.59,  -45.5,    1.0708, 2,    128.598,  134.4,    1.0709, 0, 0, 0, 0, 0, 0, 0, 0
"SX3157167A", 0.208, 1,    130.119,  -41.8,    1.0835, 2,    130.127,  138.1,    1.0836, 0, 0, 0, 0, 0, 0, 0, 0
"SX3082993A", 0.208, 1,    128.355,  -45.6,    1.0688, 2,    128.362,  134.4,    1.0689, 0, 0, 0, 0, 0, 0, 0, 0
"SX3120376A", 0.208, 1,    130.925,  -45.2,    1.0902, 2,    130.933,  134.8,    1.0903, 0, 0, 0, 0, 0, 0, 0, 0
"SX2989432B", 0.208, 1,    61.1497, -176.7,    0.5092, 2,    61.1532,    3.3,   0.50923, 0, 0, 0, 0, 0, 0, 0, 0
"SX3120484C", 0.208, 1,    111.991,   75.1,   0.93257, 2,    111.998, -104.9,   0.93263, 0, 0, 0, 0, 0, 0, 0, 0
"SX2820528C", 0.208, 1,    111.707,   75.1,    0.9302, 2,    111.714, -104.9,   0.93026, 0, 0, 0, 0, 0, 0, 0, 0
"SX2745799C", 0.208, 1,    111.706,   75.1,   0.93019, 2,    111.712, -104.9,   0.93025, 0, 0, 0, 0, 0, 0, 0, 0
"SX3270814A", 0.208, 1,     130.79,  -45.2,    1.0891, 2,    130.798,  134.8,    1.0892, 0, 0, 0, 0, 0, 0, 0, 0
"SX2801895B", 0.208, 1,    71.7809, -175.3,   0.59773, 2,     71.785,    4.7,   0.59777, 0, 0, 0, 0, 0, 0, 0, 0
"SX2801896B", 0.208, 1,     62.201, -176.6,   0.51796, 2,    62.2046,    3.4,   0.51799, 0, 0, 0, 0, 0, 0, 0, 0
"SX3214055C", 0.208, 1,    117.614,   81.2,   0.97939, 2,    117.621,  -98.8,   0.97945, 0, 0, 0, 0, 0, 0, 0, 0
"SX3195310A", 0.208, 1,     117.75,  -42.5,   0.98052, 2,    117.757,  137.5,   0.98058, 0, 0, 0, 0, 0, 0, 0, 0
"SX3008232B", 0.208, 1,    62.8895, -176.4,   0.52369, 2,    62.8931,    3.6,   0.52372, 0, 0, 0, 0, 0, 0, 0, 0
"SX2764399B", 0.208, 1,     62.824, -176.4,   0.52315, 2,    62.8276,    3.6,   0.52318, 0, 0, 0, 0, 0, 0, 0, 0
"SX3027116A", 0.208, 1,    118.913,  -42.5,   0.99021, 2,     118.92,  137.5,   0.99027, 0, 0, 0, 0, 0, 0, 0, 0
"SX2689678B", 0.208, 1,    74.2173, -175.1,   0.61802, 2,    74.2215,    4.9,   0.61806, 0, 0, 0, 0, 0, 0, 0, 0
"SX2951995C", 0.208, 1,     107.66,   74.3,    0.8965, 2,    107.666, -105.7,   0.89656, 0, 0, 0, 0, 0, 0, 0, 0
"SX3139086B", 0.208, 1,    60.7352, -176.3,   0.50575, 2,    60.7387,    3.7,   0.50578, 0, 0, 0, 0, 0, 0, 0, 0
"SX2933120C", 0.208, 1,    110.113,   74.8,   0.91693, 2,     110.12, -105.2,   0.91699, 0, 0, 0, 0, 0, 0, 0, 0
"SX2726973A", 0.208, 1,    131.528,  -44.8,    1.0953, 2,    131.535,  135.2,    1.0953, 0, 0, 0, 0, 0, 0, 0, 0
"SX2820531B", 0.208, 1,     63.097, -176.1,   0.52542, 2,    63.1006,    3.9,   0.52545, 0, 0, 0, 0, 0, 0, 0, 0
"SX3157708C", 0.208, 1,    112.509,   75.3,   0.93689, 2,    112.516, -104.7,   0.93694, 0, 0, 0, 0, 0, 0, 0, 0
"SX2858166A", 0.208, 1,    133.031,  -44.7,    1.1078, 2,    133.039,  135.3,    1.1078, 0, 0, 0, 0, 0, 0, 0, 0
"SX2764403A", 0.208, 1,     127.71,  -43.8,    1.0635, 2,    127.717,  136.1,    1.0635, 0, 0, 0, 0, 0, 0, 0, 0
"SX2895449C", 0.208, 1,    112.798,   75.3,   0.93929, 2,    112.804, -104.8,   0.93934, 0, 0, 0, 0, 0, 0, 0, 0
"SX3176656A", 0.208, 1,    131.723,  -44.7,    1.0969, 2,     131.73,  135.3,    1.0969, 0, 0, 0, 0, 0, 0, 0, 0
"SX2820533A", 0.208, 1,    128.389,  -43.6,    1.0691, 2,    128.397,  136.4,    1.0692, 0, 0, 0, 0, 0, 0, 0, 0
"SX2876796A", 0.208, 1,    131.617,  -44.6,     1.096, 2,    131.624,  135.3,    1.0961, 0, 0, 0, 0, 0, 0, 0, 0
"SX2876797A", 0.208, 1,    131.679,  -44.7,    1.0965, 2,    131.686,  135.3,    1.0966, 0, 0, 0, 0, 0, 0, 0, 0
"SX3157710B", 0.208, 1,    61.4297, -176.7,   0.51154, 2,    61.4332,    3.3,   0.51156, 0, 0, 0, 0, 0, 0, 0, 0
"SX2726974B", 0.208, 1,    62.6296, -176.5,   0.52153, 2,    62.6332,    3.5,   0.52156, 0, 0, 0, 0, 0, 0, 0, 0
"SX2726975B", 0.208, 1,    61.0494, -176.8,   0.50837, 2,    61.0529,    3.2,    0.5084, 0, 0, 0, 0, 0, 0, 0, 0
"SX3195315A", 0.208, 1,    121.224,  -41.9,    1.0094, 2,    121.231,  138.1,    1.0095, 0, 0, 0, 0, 0, 0, 0, 0
"SX3143999A", 0.208, 1,    131.422,  -45.0,    1.0944, 2,     131.43,  135.0,    1.0944, 0, 0, 0, 0, 0, 0, 0, 0
